,model_id,var_names,sage_value_unadjusted,sage_sd,perf_metric
0,248,Vital_A,0.005169036067784738,0.0006107878961561385,1.0231245525338988
1,248,Vital_B,-0.001000120845968432,0.0005294135526628221,1.0231245525338988
2,248,Vital_C,0.0019832603171418385,0.0005309894385714519,1.0231245525338988
3,248,Vital_D,-0.0005870437239163832,0.0006126268958316906,1.0231245525338988
4,248,Vital_E,0.008723260480140415,0.0006821965837506558,1.0231245525338988
5,248,Vital_F,0.00012983546000490916,2.3825447914502722e-05,1.0231245525338988
6,248,Vital_G,9.6127883337827e-05,5.747666034326408e-05,1.0231245525338988
7,248,Lab_A,0.00014912699617761275,4.987810181616057e-05,1.0231245525338988
8,248,Lab_B,0.000553293911664839,3.339989527758993e-05,1.0231245525338988
9,248,Lab_C,0.007365915771076102,0.0006562430508300571,1.0231245525338988
10,248,Lab_D,0.0010864105115269839,0.00023506641731970538,1.0231245525338988
11,248,Lab_E,-0.008181994311083827,0.0012688067865448717,1.0231245525338988
12,248,Lab_F,0.0002187441243390088,0.00010323644577300037,1.0231245525338988
13,248,Lab_G,0.00015721211139140407,0.0006502212747797934,1.0231245525338988
14,248,Lab_H,0.013364270772895806,0.0007628071201470967,1.0231245525338988
15,248,Lab_I,-0.0020478818647678867,0.0004786391260550744,1.0231245525338988
16,248,Lab_J,0.0004941269746291558,0.0001175459584978268,1.0231245525338988
17,248,Lab_K,0.005977120701212188,0.0004956153815275323,1.0231245525338988
18,248,Lab_L,0.005509282439883523,0.0006676957074364444,1.0231245525338988
19,248,Lab_M,0.0030233436402910684,0.0003159869738819995,1.0231245525338988
20,248,Age,0.01719937255606842,0.0009831795920013685,1.0231245525338988
