,model_id,var_names,sage_value_unadjusted,sage_sd,perf_metric
0,92,Vital_A,0.005505326654358459,0.0005059651227161817,1.008835072933889
1,92,Vital_B,-0.0012171499919930886,0.0004991320761800403,1.008835072933889
2,92,Vital_C,0.0031400065236312368,0.0007144931707728156,1.008835072933889
3,92,Vital_D,-0.0010474428815358244,0.000764278555206723,1.008835072933889
4,92,Vital_E,0.009794386878691901,0.0005806559227352005,1.008835072933889
5,92,Vital_F,0.0005385859718249985,9.66402177716352e-05,1.008835072933889
6,92,Vital_G,-0.0004967904614550779,8.966212468920376e-05,1.008835072933889
7,92,Lab_A,-4.489380737785923e-05,2.1639141667410442e-05,1.008835072933889
8,92,Lab_B,0.006739656343986967,0.00039401231730606836,1.008835072933889
9,92,Lab_C,0.0027364908216827035,0.0003365297770258643,1.008835072933889
10,92,Lab_D,0.0020619768780439163,0.000353389129518838,1.008835072933889
11,92,Lab_E,-0.0022150071509813955,0.000506195874308668,1.008835072933889
12,92,Lab_F,-0.0001988510392403506,0.0006051113325148003,1.008835072933889
13,92,Lab_G,0.002598642736452866,0.0008615847276286085,1.008835072933889
14,92,Lab_H,0.009875467332481163,0.00044750500721395443,1.008835072933889
15,92,Lab_I,-0.002155974770553539,0.0003630953148690065,1.008835072933889
16,92,Lab_J,0.0005842549823640268,0.00015198370132141846,1.008835072933889
17,92,Lab_K,0.007386302702087884,0.0005518846045502682,1.008835072933889
18,92,Lab_L,0.002534595526321993,0.000305265165967534,1.008835072933889
19,92,Lab_M,0.0027787788384278575,0.0002933882870580146,1.008835072933889
20,92,Age,0.015041317159313184,0.0007120052841714609,1.008835072933889
