,model_id,var_names,sage_value_unadjusted,sage_sd,perf_metric
0,114,Vital_A,0.0061373091687177824,0.000521030058132621,1.0256144703133312
1,114,Vital_B,-0.002382291882816626,0.0005950628017249246,1.0256144703133312
2,114,Vital_C,0.002441501023544197,0.0008784783823944254,1.0256144703133312
3,114,Vital_D,0.0010957720474639194,0.0009375157635227019,1.0256144703133312
4,114,Vital_E,0.009350471910268937,0.0006218877106276582,1.0256144703133312
5,114,Vital_F,0.0003747986142919308,0.00010507905974088246,1.0256144703133312
6,114,Vital_G,-0.0007486146217530568,0.00016111383040359303,1.0256144703133312
7,114,Lab_A,-0.0003383130236318246,8.745694772286725e-05,1.0256144703133312
8,114,Lab_B,0.0077930392538197776,0.0004507232362009335,1.0256144703133312
9,114,Lab_C,0.0021847161090557932,0.00039128594233775075,1.0256144703133312
10,114,Lab_D,0.001577294543473845,0.00039418368769252206,1.0256144703133312
11,114,Lab_E,-0.0005630568972450628,0.0005573371453433081,1.0256144703133312
12,114,Lab_F,2.0020924341313114e-05,0.0005880533835921946,1.0256144703133312
13,114,Lab_G,0.00269009885657305,0.0008472100663987981,1.0256144703133312
14,114,Lab_H,0.00814992438158174,0.00040352902847025205,1.0256144703133312
15,114,Lab_I,-0.0031112712194616325,0.000430766985319831,1.0256144703133312
16,114,Lab_J,0.000559242927760406,0.00010819013031089478,1.0256144703133312
17,114,Lab_K,0.008089626752833904,0.0005332094620470848,1.0256144703133312
18,114,Lab_L,0.0033673854286113453,0.0003920543795349701,1.0256144703133312
19,114,Lab_M,0.0024644323256687484,0.0003274380077013537,1.0256144703133312
20,114,Age,0.01569888868520882,0.0007654985097253586,1.0256144703133312
