,model_id,var_names,sage_value_unadjusted,sage_sd,perf_metric
0,30,Vital_A,0.0033359102389131155,0.0003591657784775582,1.0375706141644685
1,30,Vital_B,-0.0011900664181819932,0.00046953646317097027,1.0375706141644685
2,30,Vital_C,0.001616097389872699,0.00013194630890555543,1.0375706141644685
3,30,Vital_D,-0.0027317676927548287,0.00038849863913814647,1.0375706141644685
4,30,Vital_E,0.00818281118124505,0.0006608814944643606,1.0375706141644685
5,30,Vital_F,-0.0013592323334082122,0.00011686140827985531,1.0375706141644685
6,30,Vital_G,-3.0485606928426232e-05,4.50927320264255e-05,1.0375706141644685
7,30,Lab_A,-8.308745564594763e-05,2.7867019057052478e-05,1.0375706141644685
8,30,Lab_B,0.009846316540282648,0.0005237824434564035,1.0375706141644685
9,30,Lab_C,-0.00024138768630316523,2.074539451597489e-05,1.0375706141644685
10,30,Lab_D,0.0023694976569809015,0.00032779335348768617,1.0375706141644685
11,30,Lab_E,-0.0013451269723677311,0.00016526001633695222,1.0375706141644685
12,30,Lab_F,0.0006625588264011975,0.0007195364697138707,1.0375706141644685
13,30,Lab_G,0.003079171923604617,0.0009680707648422217,1.0375706141644685
14,30,Lab_H,0.009509358376208182,0.0003204730169725203,1.0375706141644685
15,30,Lab_I,0.0001282272027873797,0.00024948794073124687,1.0375706141644685
16,30,Lab_J,0.0006229588070478363,7.869956877845394e-05,1.0375706141644685
17,30,Lab_K,0.008579473839502881,0.0006430459168462437,1.0375706141644685
18,30,Lab_L,-0.00047811741973054363,3.808074359331141e-05,1.0375706141644685
19,30,Lab_M,0.0019219618701684905,0.0002995544869459919,1.0375706141644685
20,30,Age,0.016636046801681757,0.0005989379961287445,1.0375706141644685
